Numero,UsoIP,URLLargo,URLCorto,SimboloArroba,Redireccion,PrefijoSufijo,SubDominio,HTTPS,ExpiracionCreacionDominio,Icono,NoPuertoStd,HTTPSURLDominio,URLRespuesta,URLAnclaje,ScriptEnlaceEnEtiquetas,ControladorFormulariosServidor,InformacionCorreo,URLAnormal,ReenvioSitiosWeb,BarraEstadoPersonalizado,DeshabilitacionClicDerecho,UsoVentanaEmergente,RedireccionMarcoFlotante,EdadDeDominio,GrabacionDNS,TraficoSitioWeb,RangoPagina,IndiceGoogle,EnlacesApuntanPagina,ReporteEstadisticas,Clase,Url,Mensaje
1663,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/gobierno-respeta-convenios-y-precautela-derechos-de-pasajeros-en-conflicto-privado-de-amaszonas/,Sitio web sospechoso detectado
1664,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/chuquisaca-el-puente-de-abordaje-en-el-aeropuerto-de-alcantari-tiene-un-70-de-avance/#respond,Sitio web sospechoso detectado
1665,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/chuquisaca-el-puente-de-abordaje-en-el-aeropuerto-de-alcantari-tiene-un-70-de-avance/#back-to-top,Sitio web sospechoso detectado
1666,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/chuquisaca-el-puente-de-abordaje-en-el-aeropuerto-de-alcantari-tiene-un-70-de-avance/#jeg_forgotform,Sitio web sospechoso detectado
1667,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/chuquisaca-el-puente-de-abordaje-en-el-aeropuerto-de-alcantari-tiene-un-70-de-avance/#jeg_loginform,Sitio web sospechoso detectado
1668,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/gobierno-entrega-obras-y-equipos-para-el-aeropuerto-de-viru-viru-con-una-inversion-de-bs-2-498-022-413-2184/,Sitio web sospechoso detectado
1669,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/gobierno-entrega-obras-y-equipos-para-el-aeropuerto-de-viru-viru-con-una-inversion-de-bs-2-498-022-413-2184/#comments,Sitio web sospechoso detectado
1670,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/gobierno-celebra-2-o-aniversario-de-naabol-con-millonaria-inversion-en-3-aeropuertos-internacionales/,Sitio web sospechoso detectado
1671,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/gobierno-celebra-2-o-aniversario-de-naabol-con-millonaria-inversion-en-3-aeropuertos-internacionales/#comments,Sitio web sospechoso detectado
1672,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/gobierno-firma-contrato-y-da-el-primer-paso-para-implementar-el-hub-en-el-aeropuerto-de-viru-viru/,Sitio web sospechoso detectado
1673,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/gobierno-firma-contrato-y-da-el-primer-paso-para-implementar-el-hub-en-el-aeropuerto-de-viru-viru/#comments,Sitio web sospechoso detectado
1674,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/gobierno-fortalece-los-aeropuertos-de-bolivia-con-equipos-de-comunicacion-y-seguridad-de-red-de-datos-y-video/,Sitio web sospechoso detectado
1675,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/gobierno-fortalece-los-aeropuertos-de-bolivia-con-equipos-de-comunicacion-y-seguridad-de-red-de-datos-y-video/#comments,Sitio web sospechoso detectado
1676,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/el-mopsv-aporta-este-ano-con-bs-98-222-000-para-el-pago-del-bono-juancito-pinto/,Sitio web sospechoso detectado
1677,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/el-mopsv-aporta-este-ano-con-bs-98-222-000-para-el-pago-del-bono-juancito-pinto/#comments,Sitio web sospechoso detectado
1678,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/gobierno-atiende-pliego-petitorio-de-17-puntos-de-la-confederacion-sindical-de-choferes-de-bolivia/,Sitio web sospechoso detectado
1679,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/gobierno-atiende-pliego-petitorio-de-17-puntos-de-la-confederacion-sindical-de-choferes-de-bolivia/#comments,Sitio web sospechoso detectado
1680,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/gobierno-invierte-bs-3-613-110-para-dotar-de-equipos-de-seguridad-comunicacion-y-accesorios-al-aeropuerto-de-viru-viru/,Sitio web sospechoso detectado
1681,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/gobierno-invierte-bs-3-613-110-para-dotar-de-equipos-de-seguridad-comunicacion-y-accesorios-al-aeropuerto-de-viru-viru/#comments,Sitio web sospechoso detectado
1682,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/con-una-inversion-de-bs-1-504-830-gobierno-entrega-equipo-de-medicion-y-mejora-ingreso-del-aeropuerto-de-cochabamba/,Sitio web sospechoso detectado
1683,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/con-una-inversion-de-bs-1-504-830-gobierno-entrega-equipo-de-medicion-y-mejora-ingreso-del-aeropuerto-de-cochabamba/#comments,Sitio web sospechoso detectado
1684,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/tag/naabol-2/page/2/,Sitio web sospechoso detectado
1685,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/tag/naabol-2/#back-to-top,Sitio web sospechoso detectado
1686,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/tag/naabol-2/#jeg_forgotform,Sitio web sospechoso detectado
1687,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/tag/naabol-2/#jeg_loginform,Sitio web sospechoso detectado
1688,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/tag/beni/,Sitio web sospechoso detectado
1689,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/boa-recibe-segundo-avion-para-modernizar-su-flota-y-anuncia-incorporacion-de-3-airbus/,Sitio web sospechoso detectado
1690,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/se-levantan-bloqueos-en-beni-con-acuerdo-del-gobierno-que-garantiza-la-construccion-de-carretera/,Sitio web sospechoso detectado
1691,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/gobierno-ratifica-acuerdo-que-garantiza-construccion-de-puente-en-mapiri-y-se-levantan-bloqueos-en-la-paz/#respond,Sitio web sospechoso detectado
1692,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/gobierno-ratifica-acuerdo-que-garantiza-construccion-de-puente-en-mapiri-y-se-levantan-bloqueos-en-la-paz/#back-to-top,Sitio web sospechoso detectado
1693,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/gobierno-ratifica-acuerdo-que-garantiza-construccion-de-puente-en-mapiri-y-se-levantan-bloqueos-en-la-paz/#jeg_forgotform,Sitio web sospechoso detectado
1694,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/gobierno-ratifica-acuerdo-que-garantiza-construccion-de-puente-en-mapiri-y-se-levantan-bloqueos-en-la-paz/#jeg_loginform,Sitio web sospechoso detectado
1695,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/ministro-montano-informa-sobre-avance-de-obras-para-chuquisaca-con-miras-al-bicentenario/,Sitio web sospechoso detectado
1696,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/ministro-montano-informa-sobre-avance-de-obras-para-chuquisaca-con-miras-al-bicentenario/#comments,Sitio web sospechoso detectado
1697,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/ministro-montano-informa-sobre-el-avance-de-obras-en-tunel-de-incahuasi-y-carretera-sucre-yamparaez/,Sitio web sospechoso detectado
1698,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/ministro-montano-informa-sobre-el-avance-de-obras-en-tunel-de-incahuasi-y-carretera-sucre-yamparaez/#comments,Sitio web sospechoso detectado
1699,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/montano-informa-que-mendoza-no-asistio-a-una-audiencia-y-se-arriesga-a-perder-su-mandato/,Sitio web sospechoso detectado
1700,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/montano-informa-que-mendoza-no-asistio-a-una-audiencia-y-se-arriesga-a-perder-su-mandato/#comments,Sitio web sospechoso detectado
1701,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/las-6-mentiras-que-el-diputado-hector-arce-empleo-para-montar-el-caso-abc/,Sitio web sospechoso detectado
1702,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/las-6-mentiras-que-el-diputado-hector-arce-empleo-para-montar-el-caso-abc/#comments,Sitio web sospechoso detectado
1703,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/ministro-montano-cuestiona-que-diputado-arce-nuevamente-falte-a-una-audiencia-por-caso-abc/,Sitio web sospechoso detectado
1704,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/ministro-montano-cuestiona-que-diputado-arce-nuevamente-falte-a-una-audiencia-por-caso-abc/#comments,Sitio web sospechoso detectado
1705,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/tag/sucre/#back-to-top,Sitio web sospechoso detectado
1706,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/tag/sucre/#jeg_forgotform,Sitio web sospechoso detectado
1707,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/tag/sucre/#jeg_loginform,Sitio web sospechoso detectado
1708,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/gobierno-destina-bs-9-113-303-en-equipos-para-modernizar-y-fortalecer-la-videovigilancia-de-34-aeropuertos/,Sitio web sospechoso detectado
1709,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/gobierno-destina-bs-9-113-303-en-equipos-para-modernizar-y-fortalecer-la-videovigilancia-de-34-aeropuertos/#comments,Sitio web sospechoso detectado
1710,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/gobierno-cumple-con-los-extrabajadores-de-sabsa-y-entrega-el-primer-anticipo-de-pago-de-beneficios-sociales/,Sitio web sospechoso detectado
1711,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/gobierno-cumple-con-los-extrabajadores-de-sabsa-y-entrega-el-primer-anticipo-de-pago-de-beneficios-sociales/#comments,Sitio web sospechoso detectado
1712,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/dgac-y-naabol-ratifican-que-la-avioneta-que-cayo-en-argentina-cumplio-protocolos-legales-hasta-rio-negro/,Sitio web sospechoso detectado
1713,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/dgac-y-naabol-ratifican-que-la-avioneta-que-cayo-en-argentina-cumplio-protocolos-legales-hasta-rio-negro/#comments,Sitio web sospechoso detectado
1714,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/naabol-amplia-denuncia-por-invasion-de-2-aeropuertos-contra-8-personas-7-son-de-creemos/,Sitio web sospechoso detectado
1715,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/naabol-amplia-denuncia-por-invasion-de-2-aeropuertos-contra-8-personas-7-son-de-creemos/#comments,Sitio web sospechoso detectado
1716,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/naabol-suspende-operaciones-en-el-aeropuerto-de-viru-viru-tras-agresiones-de-la-ujc-a-funcionarios/,Sitio web sospechoso detectado
1717,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/naabol-suspende-operaciones-en-el-aeropuerto-de-viru-viru-tras-agresiones-de-la-ujc-a-funcionarios/#comments,Sitio web sospechoso detectado
1718,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/naabol-disminuye-el-tiempo-de-abordaje-en-viajes-con-conexion-en-el-aeropuerto-de-viru-viru/,Sitio web sospechoso detectado
1719,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/naabol-disminuye-el-tiempo-de-abordaje-en-viajes-con-conexion-en-el-aeropuerto-de-viru-viru/#comments,Sitio web sospechoso detectado
1720,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/gobierno-invierte-bs-4-376-847-para-mejorar-los-aeropuertos-de-viru-viru-jorge-wilstermann-y-capitan-oriel-lea-plaza/,Sitio web sospechoso detectado
1721,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/gobierno-invierte-bs-4-376-847-para-mejorar-los-aeropuertos-de-viru-viru-jorge-wilstermann-y-capitan-oriel-lea-plaza/#comments,Sitio web sospechoso detectado
1722,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/6-instituciones-de-obras-publicas-aportan-mas-bs-121-millones-para-la-entrega-del-bono-juancito-pinto/,Sitio web sospechoso detectado
1723,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/6-instituciones-de-obras-publicas-aportan-mas-bs-121-millones-para-la-entrega-del-bono-juancito-pinto/#comments,Sitio web sospechoso detectado
1724,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/aeropuerto-de-alcantari-tendra-nuevo-puente-de-abordaje-y-se-ampliaran-frecuencias-en-la-ruta-la-paz-sucre-informa-montano/,Sitio web sospechoso detectado
1725,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/aeropuerto-de-alcantari-tendra-nuevo-puente-de-abordaje-y-se-ampliaran-frecuencias-en-la-ruta-la-paz-sucre-informa-montano/#comments,Sitio web sospechoso detectado
1726,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/gobierno-apuesta-por-el-dialogo-en-puerto-suarez-para-atender-demandas-de-la-region/,Sitio web sospechoso detectado
1727,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/gobierno-apuesta-por-el-dialogo-en-puerto-suarez-para-atender-demandas-de-la-region/#comments,Sitio web sospechoso detectado
1728,1,0,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/tag/naabol-2/page/2/#back-to-top,Sitio web sospechoso detectado
1729,1,0,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/tag/naabol-2/page/2/#jeg_forgotform,Sitio web sospechoso detectado
1730,1,0,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/tag/naabol-2/page/2/#jeg_loginform,Sitio web sospechoso detectado
1731,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/gobierno-beneficia-a-8-municipios-de-cochabamba-con-212-viviendas/,Sitio web sospechoso detectado
1732,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/gobierno-financiara-el-80-del-proyecto-ivirgazama-la-florida-vueltadero-en-beneficio-de-cochabamba/,Sitio web sospechoso detectado
1733,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/con-una-inversion-de-bs-1-504-830-gobierno-entrega-equipo-de-medicion-y-mejora-ingreso-del-aeropuerto-de-cochabamba/#respond,Sitio web sospechoso detectado
1734,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/con-una-inversion-de-bs-1-504-830-gobierno-entrega-equipo-de-medicion-y-mejora-ingreso-del-aeropuerto-de-cochabamba/#back-to-top,Sitio web sospechoso detectado
1735,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/con-una-inversion-de-bs-1-504-830-gobierno-entrega-equipo-de-medicion-y-mejora-ingreso-del-aeropuerto-de-cochabamba/#jeg_forgotform,Sitio web sospechoso detectado
1736,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/con-una-inversion-de-bs-1-504-830-gobierno-entrega-equipo-de-medicion-y-mejora-ingreso-del-aeropuerto-de-cochabamba/#jeg_loginform,Sitio web sospechoso detectado
1737,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/se-levantan-bloqueos-en-beni-con-acuerdo-del-gobierno-que-garantiza-la-construccion-de-carretera/#comments,Sitio web sospechoso detectado
1738,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/tag/san-pedro-nuevo/,Sitio web sospechoso detectado
1739,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/gobierno-inicia-construccion-de-49-viviendas-en-beneficio-de-damnificados-por-riadas-en-entre-rios/,Sitio web sospechoso detectado
1740,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/se-levantan-bloqueos-en-beni-con-acuerdo-del-gobierno-que-garantiza-la-construccion-de-carretera/#respond,Sitio web sospechoso detectado
1741,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/se-levantan-bloqueos-en-beni-con-acuerdo-del-gobierno-que-garantiza-la-construccion-de-carretera/#back-to-top,Sitio web sospechoso detectado
1742,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/se-levantan-bloqueos-en-beni-con-acuerdo-del-gobierno-que-garantiza-la-construccion-de-carretera/#jeg_forgotform,Sitio web sospechoso detectado
1743,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/se-levantan-bloqueos-en-beni-con-acuerdo-del-gobierno-que-garantiza-la-construccion-de-carretera/#jeg_loginform,Sitio web sospechoso detectado
1744,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/tag/carretera/,Sitio web sospechoso detectado
1745,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/tag/tunel-incahuasi/,Sitio web sospechoso detectado
1746,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,https://www.oopp.gob.bo/gobierno-emite-decreto-supremo-n-5199-para-registro-de-aplicaciones-moviles-de-transporte-de-pasajeros/,Sitio web sospechoso detectado
